,ETF 1 ,ETF 2,ETF 3,ETF 4,ETF 5,ETF 6,ETF 7,ETF 8,ETF 9,ETF 10,ETF 11,ETF 12,ETF 13,ETF 14,ETF 15,ETF 16,ETF 17,ETF 18,ETF 19,ETF 20,ETF 21,ETF 22,ETF 23,ETF 24,ETF 25,ETF 26,ETF 27,ETF 28,ETF 29,ETF 30,ETF 31,ETF 32,ETF 33,ETF 34,ETF 35,ETF 36,ETF 37,ETF 38,ETF 39,ETF 40,ETF 41,ETF 42,ETF 43,ETF 44,ETF 45,ETF 46,ETF 47,ETF 48,ETF 49,ETF 50,ETF 51,ETF 52,ETF 53,ETF 54,ETF 55,ETF 56,ETF 57,ETF 58,ETF 59,ETF 60,ETF 61,ETF 62,ETF 63,ETF 64,ETF 65,ETF 66,ETF 67,ETF 68,ETF 69,ETF 70,ETF 71,ETF 72,ETF 73,ETF 74,ETF 75,ETF 76,ETF 77,ETF 78,ETF 79,ETF 80,ETF 81,ETF 82,ETF 83,ETF 84,ETF 85,ETF 86,ETF 87,ETF 88,ETF 89,ETF 90,ETF 91,ETF 92,ETF 93,ETF 94,ETF 95,ETF 96,ETF 97,ETF 98,ETF 99,ETF 100,ETF 101,ETF 102,ETF 103,ETF 104,ETF 105
2020-04-01,0.0,0.0,0.0,0.0,0.0037152088119153225,0.033467745375195736,0.0,0.0,0.008548172131410278,0.0,0.0,0.0,0.003068350373077476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007730657667815708,0.0,0.0,0.0,0.16136686944080847,0.2142585903570569,0.011271244866402125,0.0,0.0,0.0006044895088377455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008219022113369742,0.0,0.0,0.0005274730718315273,0.0,0.0,0.0,0.0033209013191260617,0.0,0.17172465048108815,0.20123387300930065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471067133227884,0.0,0.0,0.0,0.017925389473924642,0.0,0.0,0.004838185767426583,0.0,0.01339263305643691,0.0,0.0,0.0,0.009458484555132193,0.0,0.0,0.0,0.006572189682393668,0.0,0.026070377252724618,0.0,0.0003548147484501424,0.0,0.0,0.0,0.0,0.005804565947407218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000892989236015922,0.0,0.0031182179915106504,0.005932776471337256,0.021871455957725477,0.0,0.0,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0,0.0,0.0034249142300612615,0.06294455011776454,0.0,0.0,0.005862487900473118,0.0,0.0,0.0,0.0027257008667366696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007471346941064422,0.0,0.0,0.0,0.012862623610489895,0.0,0.0,0.0,0.073395371761697,0.17645288966362968,0.0067449415095415825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09423409673015883,0.2200741241518962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09292240202213294,0.0,0.0,0.0,0.01684685645769652,0.0053297103727498185,0.0,0.005563754399156264,0.0,0.0884584147442154,0.0,0.0,0.0,0.010018100265093331,0.0,0.0,0.0,0.0,0.0,0.06302207869473599,0.0,0.0,0.0,0.0,0.0,0.0,0.005439034432277407,0.0,0.0,0.0,0.0,0.0,0.0,0.0039847160800664284,0.0005134112885194364,0.0,0.003355828876707886,0.005878822968800036,0.024212543062270057,0.0,0.0,0.0,0.0,0.008261278852065334
2020-04-15,0.0,0.0,0.0,0.0,0.006516041648649743,0.09021223893239909,0.0,0.0,0.010182704264975117,0.0,0.0,0.0,0.001804673316600446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008012816163110252,0.0,0.0,0.0,0.011704693105715125,0.0,0.0,0.0,0.07651592419953457,0.21444112185408915,0.01054840198335997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004995092379422841,0.0,0.0,0.0,0.0007712943803825562,0.0,0.01699606020897244,0.22493495940067004,0.0,0.0005061291384187605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629089818948833,0.0,0.0,0.0,0.018471476817918643,0.0,0.0,0.0003603666122898896,0.0,0.16739715012396592,0.0,6.594823679422121e-05,0.0,0.010455910514086212,0.0,0.0,0.0,0.0,0.0,0.030129680342440283,0.0,0.0,0.0,0.0,0.0,0.0,0.0029834725778281174,0.0,0.0,0.0,0.0,0.0,0.0,0.0007755700189273337,0.0,0.0,0.003193697240289811,0.003574443843405218,0.021807645241069436,0.0010177387217545338,0.0,0.0,0.0,0.0032113499795275416
2020-04-22,0.0,0.0,0.0,0.0,0.006278657940936735,0.0705559513727171,0.0,0.0,0.009365165961586675,0.0,0.0,0.0,0.002103664183368581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005724443040724674,0.0,0.0,0.0,0.011448911968427003,0.0,0.0,0.0,0.10178887600426266,0.22514175891941385,0.011089609521762763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007255303108823152,0.0,0.0,0.002040269428235417,0.0,0.0,0.0,0.002011570493606737,0.0,0.08354951489084614,0.22030790394500194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563551447818188,0.0,0.0,0.0,0.014216289294407361,0.0029020210203844613,0.0,0.0,0.0,0.10963269277406076,0.0,0.0,0.0,0.009523489157949287,0.0,0.0,0.0,0.0,0.0,0.020447039888918394,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526285852939703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004643467270168508,0.0019389910465195674,0.017212261352094305,0.000795322565978395,0.0,0.0,0.0,0.009148824280633464
2020-04-29,0.0,0.0,0.0,0.0,0.0073449274493530906,0.10534194371479288,0.0,0.0,0.010487918327946526,0.0,0.0,0.0,0.0011778046704422698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012995186298818567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035804807873645046,0.21568448496574177,0.007640963183834563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003882949577550708,0.0,0.009959279513028252,0.0,0.00106870350419216,0.0,0.11421637182417828,0.23472520404639316,0.001536459506787713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08194297885973356,0.0,0.0,0.0,0.012187633459232088,0.0,0.0,0.0,0.0,0.08231535756805626,0.0,0.0,0.0,0.006588605689613757,0.0,0.0,0.0,0.0,0.0,0.026378801297320602,0.0,0.0,0.0,0.0,0.0,0.0,0.000281990637693796,0.0,0.004449347168865994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024500117294323606,0.001639675842657146,0.017627108479036275,0.0,0.004035136818985067,0.0,0.0,0.009932015661604912
2020-05-06,0.0,0.0,0.0,0.0,0.008898687717635865,0.03784890326976586,0.0,5.9204939765813465e-05,0.013547433769919582,0.0,0.0,0.0,0.0006381523586171916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007560849222045495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855466241473775,0.20692175117514316,0.009961737147687978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881806493080093,0.0,0.0,0.0009704758795633915,0.0,0.0,0.005796222674466835,0.0,0.012437407874322244,0.0,0.0,0.0,0.1295280390281668,0.22821169193918397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0920919475851388,0.0,0.0,0.0,0.01145071006581428,0.0026804578912504175,0.0,0.0,0.0,0.05961145850105093,0.0,0.00011667904840376888,0.0,0.008830515956634921,0.0,0.0,0.0,0.0,0.0,0.031028160993879998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021848170291028366,0.0,0.0,0.0039924182629770145,0.0020108713499026403,0.01852339456388841,0.0,0.0038286361702815396,0.0,0.0,0.012807280271125076
2020-05-13,0.0,0.0,0.0,0.0,0.005309196387283131,0.05386126238018486,0.0,0.0002671304146279854,0.00761187502843807,0.0,0.0,0.0,0.0019259523781159009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009672054478715083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08339666632442055,0.21971956391527162,0.008010388050227316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037855532193305547,0.0,0.007386986327399053,0.0,0.0,0.0,0.14585516007781343,0.23146433453636367,0.001382281918813115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08564546259280334,0.0,0.0,0.0,0.012925794401527546,0.003259920553766029,0.0,0.0015821196952788975,0.004571821582107112,0.053931251162391294,0.0,0.0,0.0,0.004710706578384668,0.0,0.0,0.0,0.0,0.0,0.018365882250685747,0.0,0.0,0.001310687997695761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002883200661689701,0.0019655723889186708,0.016439398013516338,0.0,0.00459014771647342,0.0,0.0,0.008169628967757225
2020-05-20,0.0,0.0,0.0,0.0,0.004499600695845346,0.07609841785928646,0.0,0.0014425975559777147,0.012350923471386627,0.0,0.0,0.0,0.0016853032517935868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004234071155178697,0.0,0.0,0.0,0.004885803536659975,0.0,0.0,0.0,0.06026311292336326,0.21394166754206112,0.005491456146056567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006218297194127759,0.0,0.0,0.0,0.0,0.0,0.1427477237230561,0.23983991431144147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08880783261456665,0.0,0.0,0.0,0.01458758576210968,0.0,0.0,0.0007701942209755148,0.0,0.06359828701030332,0.0,0.0,0.0,0.002511545544005617,0.0,0.0,0.0,0.0,0.0,0.012946357850401337,0.0,0.0,0.0,0.0,0.0,0.0,0.00020010961815943536,0.0,0.0,0.0,0.0,0.0,0.0,0.006219994335037432,0.0,2.9392426203373767e-05,0.0,0.0,0.015627206700386018,0.0,0.010847545157446441,0.0,0.0,0.010155059394170477
2020-05-27,0.0,0.0,0.0,0.0,0.004238816582947273,0.0766013177923094,0.0,0.0,0.014119736103321795,0.0,0.0,0.0,0.0007526656862349218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005024652345043429,0.0,0.0,0.0,0.05509333249050199,0.20297909494102528,0.00870708233598714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3309165139936645e-05,0.0,0.0,0.007768318979192756,0.0,0.0,0.0,0.00030325401619226317,0.0,0.16292912996551082,0.2370858553781781,0.0004440505687148144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09266060192721305,0.0,0.0,0.0,0.012604549523156273,0.0,0.0,0.0015381734493734149,0.0,0.05118631632804238,0.0,0.0,0.0,0.0025875708783420557,0.0,0.0,0.0,0.0,0.0,0.030655207619185745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002641633742047669,0.0,0.0009578142005901315,0.0,0.0005057468123522811,0.011049414239684661,0.0001382184713739209,0.009157243595246282,0.0,0.0,0.010634363230935234
2020-06-03,0.0,0.0,0.0,0.0,0.003467968136337897,0.07620563982244667,0.0,0.0,0.003549786086334783,0.0,0.0,0.0,0.0011115972627708727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022206873368522174,0.0,0.0,0.0,0.06141842346176382,0.22090685325792817,0.011240348328635403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011420827160062376,0.0,0.0,0.0,0.0,0.0,0.10734215583260154,0.23319310769092616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648004873333777,0.0,0.0,0.0,0.015011897172657024,0.004749411322103578,0.0,5.2030909022321644e-05,0.0,0.10930415096399479,0.0,0.0,0.0,0.0018315922685838988,0.0,0.0,0.0,0.0,0.0,0.012736667774453392,0.0,0.0,0.010356204223657175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010782474833403745,0.0,0.0,0.007760112775964124,0.0,0.007264811106431544,0.0,0.0,0.011297430889794022
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.22518261488663488,0.0,0.0,0.0,0.0011466928411812732,0.0,0.0,0.0026216020033260085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005254824341620401,0.0,0.00015679528668750625,0.0,0.0004155534925129511,0.0,0.0,0.19636413689044113,0.00245130633723699,0.0,0.0,0.008350071092838123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009972158943310403,0.0,0.0,0.018635062364817757,0.0,0.0,0.18022997481631645,0.23373660473944477,0.0,0.00633477793786971,0.0,0.0,0.0,0.0,0.0,0.008904189212084107,0.0,0.0,0.0,0.0,0.0,0.0022872866602491096,0.002350561076553404,0.0,0.0,0.0036050509628017913,0.03683905510354358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016071183187080793,0.0,0.025024927661015443,0.0,0.0,0.0,0.0029041962510275546,0.0,0.0,0.002088818113228081,0.0,0.012585203882015953,0.0,0.0,0.002319190178597174,0.0,0.0,0.003915436024476753,0.00042419958517156566,0.0,9.385314917487734e-05,0.0,0.002646979042269776,0.01052670185382395,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.008799707474241225,0.0,0.0013998139324056884,0.1902345294487226,0.0,0.0,0.0,0.0,0.0,0.0,0.0005847245205639676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036984299569946624,0.0,1.8456386201837384e-05,0.0,0.0,0.0,0.008920710799306942,0.21602725886004945,0.001804642187018854,0.0,0.0,0.0,0.0,0.00026486126706353884,0.0,0.0,0.0028942603101816218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05092738515852871,0.0,0.0,0.2177383408495911,0.23236088276426997,0.0001191029355523172,0.00393804490019926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03117897784744299,0.0,0.0,0.0,0.004057394840697523,0.0009151204929019161,0.0,0.0026114546353012387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004460117358702462,0.0,0.008218123262690445,0.0,0.0,0.0,0.0016527069529504756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010185064310096427,0.0,0.0013240838223734805,0.0,0.0021358017307421006,0.002696560874296095,0.0,0.0,0.0,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.001374486355968612,0.1837040546823466,0.0,0.0,0.0,0.0,0.0,0.0,0.0008043417198834819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012849022321920308,0.21855956959182224,0.0,0.0,0.0,0.0,0.0,0.00014337177688184254,0.0,0.0,0.0018278204001858122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004038362509983026,0.03626942396439862,0.0,0.0,0.21901961251080432,0.23874223426595367,0.0004459691310876552,0.002934942034574793,0.0,0.0,0.0,0.0,0.0,0.0029058324299067037,0.0,0.04096777952773024,0.0,0.0,0.0,0.003762536560521285,0.0,0.0,0.002027785863424577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004325692108909729,0.0,0.01739435030594321,0.0,0.0,0.0015117364182134776,0.004228113032766213,0.0,0.0,0.0,0.0,0.0011848348989003273,0.0,0.0,0.0,0.0,0.0,0.0017945470568748343,0.000265236875842305,0.0009349637176424023,0.0,0.0,0.0014920349466444216,0.0,0.0,0.0,0.00012587124985390813
2020-07-01,0.0,0.0,0.0,0.0,0.0006569520408665842,0.20494409351660625,0.0,0.0,0.0,0.0,0.0,0.0,0.0003051423298001449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543560820373912,0.0,0.0,0.2231180665364514,0.0003581055951490961,0.0,0.0,0.0,0.0,0.0008823203919718351,0.0,0.0,0.0027071710803017687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006459802811594395,0.0323486915055668,0.0,0.0,0.23077704975827532,0.23987774805724538,0.000347590598482115,5.402614320776861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034222505969612134,0.0,0.0,0.0,0.0027212015408027493,0.0,0.0,0.0013091421286483482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023478617511515257,0.0,0.014231931244984413,2.1791272124686173e-05,0.0,0.0,0.002187258108350567,0.0,0.0,0.0,0.0,0.00095317097284095,0.0,0.0,0.0,0.0,0.0,0.0020062478593989813,0.0,0.0,0.0,0.0007828666862041119,0.001938728548760131,0.0,0.0,0.0,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0011873619998012614,0.20317983462574768,0.0,0.0,0.0,0.0,0.0,0.0,0.0003084651001072102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009788503537113606,0.0,0.001862446193289639,0.0,0.0,0.0,0.009421069066674068,0.22285897737709467,0.0018300752936364429,0.0,0.0,0.001084071950544734,0.0,0.001241534390839126,0.0,0.0,6.498822087716094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882219994461014,0.0,0.0,0.21883730456455047,0.2251670825905721,0.00021575181197521347,0.0031997219310835176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013027557789953324,0.0,0.0,0.0,0.0013765166747100339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020900317092214147,0.0,0.0,0.0,0.0,0.0017282232745517744,0.0012246158113083901,0.0,3.9334454480621966e-05,0.00015988505065288766,0.0,9.409982000673284e-05,0.0,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0013754417067816137,0.20969325261822033,0.0,0.0,0.0,0.0,0.0,0.0,0.0004500127688363391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017603784715505449,0.0,0.0,0.0,0.0007564697707778347,0.22535636624799849,0.0019536609784842293,0.0,0.0,0.0007278375178099984,0.0,0.0017997973345323657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08412909881133726,0.0,0.0,0.21983714037659408,0.22581421284127207,0.0,0.0021669645872051733,0.0,0.0,0.0,0.0,0.0,0.00026994404797299346,0.0,0.01723787506148405,0.0,0.0,0.0,0.0012733582837124626,0.0,0.0,0.0,0.001089436469643705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002056613234426143,0.0,0.0,0.0,0.0,0.00016814538603748252,0.000923964790248975,0.0,0.0,0.0,0.00047270653480761024,0.000687322160266113,0.0,0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0012442949468316525,0.2040342118533286,0.0,0.00016752004744163636,0.0,0.0,0.0,0.0,0.0009263912075088927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025324829804109584,0.0,0.0,0.0,0.0016817237304619119,0.0,0.0,0.0,0.005209933821417815,0.22191010953147364,0.0030694727772453525,0.0,0.0,0.00023680879040252872,0.0,0.000996308419981489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09138264716352229,0.0,0.0,0.21746982712558593,0.22282575501946886,0.0,0.003385973155953212,0.0007462737577670293,0.0,0.0,0.0,0.0,0.0,0.0,0.015661203248307522,0.0,0.0,0.0,0.0009322993321948707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020217530274171394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004211281712817725,0.0,0.0,0.0,0.0,0.0018451119062166323,0.00085561686239459,0.0,0.0,0.0,0.0,0.0007518119888950209,0.0,0.0,0.0,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0009346941633740384,0.1927262877554033,0.0,0.0001926206490420078,0.0,0.0,0.0,0.00025439348047510247,0.0006840538009745955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010973736784441993,0.0,0.0,0.0,0.015021685195893381,0.222997481177766,0.0033377992334436123,0.0,0.0,0.0012797762601361041,0.0,0.0003459835561701931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08801126319536288,0.0,0.0,0.2182685778389684,0.2240655692688159,0.0,0.004148523774279708,0.00108106677544711,0.0,0.0,0.0,0.0,0.0,0.0,0.017492197492155293,0.0,0.0,0.0,0.00036263953299285075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006703068843085643,0.0,0.00043502387554266944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039079793843466906,0.0,0.0,0.0,0.0,0.001553593603645956,0.0007008922662038169,0.0,0.00013959605399151487,0.0,0.0,0.00029062110281596296,0.0,0.0,0.0,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0009762778716471054,0.17607062571166412,0.0,0.0004735462259934565,0.0,0.0,0.0,0.00048538428070256823,0.000746153623030435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008754880222906525,0.0,0.0,0.0,0.03227589611493347,0.2197552589949496,0.0023419026420192675,0.0,0.0,0.002578380091348878,0.0,0.00040353442518889233,0.0,0.0,0.0009392076599948558,0.0,0.0,0.0,0.0,0.0,0.0,0.01086933302815658,0.0,0.07050744650439567,0.0,0.0,0.22052226135692485,0.2265905323412179,0.0,0.0035411711993126108,0.0003086697763077094,0.0,0.0,0.0,0.0,0.0,0.0,0.017816168435222053,0.0,0.0,0.0,0.0016304018032388182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625994765739619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003042963071638116,0.0,0.0,0.0,0.0,0.0006613026734121464,0.0007120549688407315,0.0,6.057245988003987e-06,0.0,0.0,0.00024398716584189136,0.0,0.0,0.0,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.002515856705136674,0.17578816517635384,0.0,0.0,0.0,0.0,0.0,0.0,5.972291609109914e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004747383382880136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033113169436328166,0.19809834040706817,0.0015240488830979833,0.0,0.0,7.237869492254565e-05,0.0,0.0,0.0,0.0,0.00017075592001814392,0.0,0.0,0.0,0.0,0.0,0.0,0.07248159810814395,0.0,0.054568030209403845,0.0,0.0,0.2071552987072527,0.21239497821113357,0.0,0.0025530554439281918,0.00039396620710949523,0.0,0.0,0.0,0.0,0.0,0.0,0.005296185920434604,0.0,0.0,0.0,0.0,0.0,0.0,0.0002403343746995447,0.0,0.0,0.0,0.0,0.0,0.000584518071575495,0.0,0.0,0.0,0.0,0.0,0.01069418296512007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037478414254018665,0.0011136208917640203,0.0020375585203075814,0.0,0.0,0.0,0.003095307893177415,0.0007870074893593478,0.0,0.0003892033209635541,0.0020083085841288207,0.0,0.0021377589304631046,0.0022314232037360226,0.0,0.0,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.002289689712451387,0.16422015001135218,0.0,0.0,0.0,0.0,0.0,0.0,4.133326843177452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803300224647892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257413593899505,0.19793194479909262,0.002088811072168913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07713240827486553,0.0,0.05199344103410469,0.0,0.0,0.2085970138296912,0.21183274046674996,0.0,0.0031562964124315254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007475957863979803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016283038433534427,0.0,0.0,0.0,0.0,0.00042974968529299433,0.0,0.0,0.0,0.0,0.0,0.009564084279425985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018666647700684399,0.0003076408319652489,0.000945296024277621,0.0,0.0,0.0,0.00462431274747611,0.0006302458295850867,0.0,0.0,0.001948427510679631,0.0,0.002060644542910564,0.002322880485020389,0.0,0.0,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0020623623153369127,0.16348788477348947,0.0,0.0,0.0,0.0,0.0,0.0,0.0002526088561995317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006364568553169163,0.0,0.0,0.0,0.0003489097646798594,0.0,0.0,0.0,0.04009372086915222,0.19068482040337745,0.0019072897698170475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873437861275031,0.0,0.008668715114741089,0.0,0.0,0.2027769460257203,0.2067264320421247,0.0,0.004522649046094487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00613583193757257,0.0,0.0,0.0,0.0012322201418960882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029214362238671825,0.0,0.0,0.0,0.0,0.0,0.010648632266830733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041414420751070374,0.0022567167229493095,0.0,0.0,0.0,0.004649636841977814,0.0005864456771192631,0.0,0.0,0.0010898272263463649,0.0,0.002781355088365426,0.003281760120392399,0.0,0.0,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.002368211450989303,0.15806289640588556,0.0,0.0,0.0,0.0,0.0,0.0,0.00018584986715232326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005455186063040711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04644997296219775,0.1877769076764392,0.001220487018719442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003749633075820934,0.0,0.0,0.0,0.12888223157155573,0.0,0.017911478204868013,0.0,0.0,0.19959697584786462,0.20887689420708486,0.0,0.005822887823267338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055903886140183465,0.0,0.0,0.0,0.001236032242612824,0.0,0.0,0.0,0.0009548500467316768,0.0,0.0,0.0,0.0,0.0002269540998931303,0.0,0.0,0.0,0.0,0.0,0.011725058351725751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002461713910641478,0.0,0.0,0.0,0.0,0.0,0.006444369867298205,0.0005143066561682456,0.0,0.0,0.001450547799166942,0.0,0.0023354098426721435,0.004075426162424225,0.0,0.0,0.0
